id,name,artist,album,album_art_url,duration_ms,popularity,explicit,release_year,uri,tag_energetic,tag_high_energy,tag_upbeat,tag_uptempo,tag_calm,tag_relaxing,tag_mellow,tag_lo_fi,tag_ambient,tag_happy,tag_feel_good,tag_uplifting,tag_sad,tag_melancholic,tag_melancholy,tag_dark,tag_depressing,tag_angry,tag_aggressive,tag_intense,tag_workout,tag_running,tag_gym,tag_study,tag_focus,tag_concentration,tag_sleep,tag_party,tag_dance,tag_dancing,tag_club,tag_chill,tag_chillout,tag_background,tag_acoustic,tag_electronic,tag_instrumental,tag_indie,tag_pop,tag_hip_hop,tag_rap,tag_rock,tag_metal,tag_jazz,tag_classical,tag_soul,tag_rnb,tag_randb,listeners_log,playcount_log,mood_score,energy_proxy,release_recency,cluster_id,mood_label
7wBEx6XF3LZW1YBt6oJ6qx,Heavenly,Glare,Heavenly,https://i.scdn.co/image/ab67616d0000b2737f13c9391e9a8ca982fd30ef,172436,0,0,2021,spotify:track:7wBEx6XF3LZW1YBt6oJ6qx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7560957563249,5.41161970596323,0.0,0.0,0.8780487804878049,2,Late Night / Dark
71ajcOxalD26AMDoo1Oeij,EVERYTHING,ivri,the star factory,https://i.scdn.co/image/ab67616d0000b2738fc22ddf0712040ac395d1e1,154101,0,0,2023,spotify:track:71ajcOxalD26AMDoo1Oeij,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,4.293053023427832,4.96480157059128,0.0,0.0,0.926829268292683,2,Late Night / Dark
4zX9Pbxjp1nbf3MlNb6Mcd,Always Have a Choice,Havoc,From Now On,https://i.scdn.co/image/ab67616d0000b2733723b9d3efb5dfc2697d0a18,242066,0,1,2009,spotify:track:4zX9Pbxjp1nbf3MlNb6Mcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882450536522538,5.405300247027656,0.0,0.0,0.5853658536585366,0,Chill / Relaxed
6NDt7BjyifD9U6sukdtyRP,MONTAGEM DIREÇÃO - Ultra Slowed,DJ FKU,MONTAGEM DIREÇÃO,https://i.scdn.co/image/ab67616d0000b273d1319094188b20a941a0ddd8,113764,0,1,2025,spotify:track:6NDt7BjyifD9U6sukdtyRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.012499777538309,4.623197585596136,0.0,0.0,0.975609756097561,2,Late Night / Dark
0nFk8vBg8s32sJSkrYwat3,Interstellar Retribution,DIEXO,Disbelief Papyrus,https://i.scdn.co/image/ab67616d0000b273ce46fa4592c5105ffd23e36c,155260,0,0,2023,spotify:track:0nFk8vBg8s32sJSkrYwat3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926856708949692,3.5593080109070123,0.0,0.0,0.926829268292683,3,Late Night / Dark
2PUnW6tkDPJAlIOQDtYnvS,stick (feat. kmoe),quannnic,kenopsia,https://i.scdn.co/image/ab67616d0000b273780766f32cfa6359c93ae2dc,202666,0,0,2022,spotify:track:2PUnW6tkDPJAlIOQDtYnvS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791402895007732,5.684636239787109,0.0,0.0,0.9024390243902439,2,Late Night / Dark
6oSW90hb1fLsxeVqohKASa,think with your lungs,quannnic,kenopsia,https://i.scdn.co/image/ab67616d0000b273780766f32cfa6359c93ae2dc,192549,0,0,2022,spotify:track:6oSW90hb1fLsxeVqohKASa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.841315663326601,5.7697641780631175,0.0,0.0,0.9024390243902439,2,Late Night / Dark
7aZWzNhhmRZlykFuuviwUp,I'm trying to forget,thistooshallpass,I'm trying to forget,https://i.scdn.co/image/ab67616d0000b2739e47895f68dea638ea21489b,108415,0,0,2025,spotify:track:7aZWzNhhmRZlykFuuviwUp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3261309567107946,4.181128699747295,0.0,0.0,0.975609756097561,3,Late Night / Dark
7E57zDS9CWw46fOwKDGEm0,BROMANCE,Zukenee,SLAYTANIC,https://i.scdn.co/image/ab67616d0000b273e8936e5b92187f1f439c9098,112568,0,1,2025,spotify:track:7E57zDS9CWw46fOwKDGEm0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.345334514839895,5.258371453382705,0.0,0.0,0.975609756097561,2,Late Night / Dark
6dY1B0cnvVAp4E2lw1jTsj,СЛАДКО,SEREBRO,СЛАДКО,https://i.scdn.co/image/ab67616d0000b27367010011e6325742bfef5341,239413,0,0,2024,spotify:track:6dY1B0cnvVAp4E2lw1jTsj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.912790466645709,5.881300186554646,0.0,0.015,0.9512195121951219,0,Chill / Relaxed
3lcIB3I7QKA9wZSOkmapDy,Cash Machine,DRAM,Big Baby DRAM,https://i.scdn.co/image/ab67616d0000b27341479ab7ecf495790d094a64,181153,0,0,2016,spotify:track:3lcIB3I7QKA9wZSOkmapDy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.08,0.0,0.0,0.0,0.0,0.08,1.0,1.0,4.784117816462923,5.541681565649141,0.0,0.0,0.7560975609756098,2,Late Night / Dark
5JXtkWtuqS8Dm8sKbtPGWa,9,Dean Blunt,ZUSHI,https://i.scdn.co/image/ab67616d0000b2732d45d7d3434c1f8e6b240589,87115,0,0,2020,spotify:track:5JXtkWtuqS8Dm8sKbtPGWa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.593785440041637,6.8087910405419185,0.0,0.0,0.8536585365853658,1,Chill / Relaxed
5bJpzt9MQ7Va5YM6Zo8zNz,Nova Sentar - Super Slowed,SXID,Nova Sentar,https://i.scdn.co/image/ab67616d0000b27334900a59254d559fc78fb609,97660,0,0,2025,spotify:track:5bJpzt9MQ7Va5YM6Zo8zNz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326335860928751,2.800717078282385,0.0,0.0,0.975609756097561,3,Late Night / Dark
6rPPngIRwwQYUwuv048TKe,Snap My Finger (feat. PinkPantheress),KAYTRANADA,TIMELESS,https://i.scdn.co/image/ab67616d0000b273f7a57aa86405590d5f9e2831,201371,0,1,2024,spotify:track:6rPPngIRwwQYUwuv048TKe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,5.605685291423027,6.585710743470187,0.0,0.0,0.9512195121951219,1,Chill / Relaxed
6iPpa3FOJZvgkEYpa78eXo,nail,quannnic,kenopsia,https://i.scdn.co/image/ab67616d0000b273780766f32cfa6359c93ae2dc,141818,0,0,2022,spotify:track:6iPpa3FOJZvgkEYpa78eXo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.557483140603017,5.416861758120524,0.0,0.0,0.9024390243902439,2,Late Night / Dark
5sE9XpE2ukIwC2sYhIvUrs,Made Sum Plans,OsamaSon,Jump Out,https://i.scdn.co/image/ab67616d0000b2730af7d595ff17270e4895f5d3,127152,0,1,2025,spotify:track:5sE9XpE2ukIwC2sYhIvUrs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1976306100233485,6.398094763649689,0.0,0.0,0.975609756097561,2,Late Night / Dark
4E2j6b0NrYXnlypn9sMiOu,Feel Good,Clara La San,Good Mourning,https://i.scdn.co/image/ab67616d0000b273dfa814f727906567edb21c68,212565,0,1,2024,spotify:track:4E2j6b0NrYXnlypn9sMiOu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,5.19182534126208,6.184937461321949,0.0,0.0,0.9512195121951219,1,Chill / Relaxed
5PE95gvBBIkzjc8Gs6v8M2,Rivière,Deftones,Saturday Night Wrist,https://i.scdn.co/image/ab67616d0000b273fdf04b824d53ee302180b5e5,225240,0,0,2006,spotify:track:5PE95gvBBIkzjc8Gs6v8M2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,5.461213305461135,6.292818295897035,0.0,0.0,0.5121951219512195,1,Chill / Relaxed
3OS4XXm4S42pnESQmtN9MG,Well I Wonder - 2011 Remaster,The Smiths,Meat Is Murder,https://i.scdn.co/image/ab67616d0000b273ac345598e7697a319cb5b460,239426,0,0,1985,spotify:track:3OS4XXm4S42pnESQmtN9MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.44,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,5.879053423274754,6.806234393101524,0.0,0.0,0.0,1,Chill / Relaxed
0zJ1XFRhxxIyS6OVmI3r1x,MEMORIZING - SLOWED,DJ DELACROIX,MEMORIZING,https://i.scdn.co/image/ab67616d0000b2732be6414a93a671be9f9db1c1,113757,0,0,2025,spotify:track:0zJ1XFRhxxIyS6OVmI3r1x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.260786668654976,5.003938509932801,0.0,0.0,0.975609756097561,2,Late Night / Dark
2I6gwb9FNpiJL813SXtEjj,"Machi, Toki no Nagare, Hito",VISUAL ARTS / Key,Kagionsai (Set List),https://i.scdn.co/image/ab67616d0000b2733bdc05f68fcc7b54bbec2ed5,262240,0,0,2025,spotify:track:2I6gwb9FNpiJL813SXtEjj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.628899564420607,4.469542210771687,0.0,0.0,0.975609756097561,0,Chill / Relaxed
2nKedbHughJFgYDDADIT6w,Nubian Queen,Michael Angelo,Sorcerer's Delight,https://i.scdn.co/image/ab67616d0000b27350eb2619b75eaf9704f76fa8,181720,0,0,2010,spotify:track:2nKedbHughJFgYDDADIT6w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.2,0.06,0.0,0.0,0.0,0.0,0.0,4.715008338466329,5.301014795091103,0.0,0.0,0.6097560975609756,2,Late Night / Dark
3HVRZxCp3BWYuYe8L8BMNH,Real Life,The Marías,Submarine,https://i.scdn.co/image/ab67616d0000b2738aa339341a0b0c813909c831,206973,0,0,2024,spotify:track:3HVRZxCp3BWYuYe8L8BMNH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,5.806746223256842,6.734351627231621,0.0,0.0,0.9512195121951219,1,Chill / Relaxed
6ThKjKr31pQA2odkt8J2Ev,Soft Fall,My Transparent Eye,Soft Fall,https://i.scdn.co/image/ab67616d0000b2731f7e301238427f7cc595b3e0,184598,0,0,2023,spotify:track:6ThKjKr31pQA2odkt8J2Ev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.453333631837039,5.231382926782115,0.0,0.0,0.926829268292683,2,Late Night / Dark
419Ea8DED7cszLAlzXYReB,Stateside + Bladee,PinkPantheress,Stateside + Bladee,https://i.scdn.co/image/ab67616d0000b273e31b972a4cff39d08787735d,148842,0,0,2025,spotify:track:419Ea8DED7cszLAlzXYReB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,2.2041199826559246,2.5118833609788744,0.0,0.0,0.975609756097561,3,Late Night / Dark
27NikLQZ03DmvWrW6QYiSL,Goose Creek,Jace!,Reverence II,https://i.scdn.co/image/ab67616d0000b27378ecaedf04eacec071dc8118,174588,0,1,2024,spotify:track:27NikLQZ03DmvWrW6QYiSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.871164132802949,5.9841824411399855,0.0,0.0,0.9512195121951219,2,Late Night / Dark
0EpqzB0nftG5ebWzE0JajV,Gostyle 2023 Freestyle,Jace!,Reverence,https://i.scdn.co/image/ab67616d0000b273378c6aff21f4ed5a29d7b5b3,101005,0,1,2023,spotify:track:0EpqzB0nftG5ebWzE0JajV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0698308343664795,6.0951916760361415,0.0,0.0,0.926829268292683,2,Late Night / Dark
26Dh68k8zx3i8R175GaGTf,Entombed,Deftones,Koi No Yokan,https://i.scdn.co/image/ab67616d0000b273b03c58ed6442d375dece08ce,299240,0,0,2012,spotify:track:26Dh68k8zx3i8R175GaGTf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,5.941873028492753,7.058853275404365,0.0,0.0,0.6585365853658537,1,Chill / Relaxed
6IUwiHsyKAZtfBy37Wu4ij,Heavy Water/I'd Rather Be Sleeping,Grouper,Dragging a Dead Deer Up a Hill,https://i.scdn.co/image/ab67616d0000b27346b8a120800bfdb294bab142,173026,0,0,2008,spotify:track:6IUwiHsyKAZtfBy37Wu4ij,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.527830892749735,6.522921434329776,0.0,0.0,0.5609756097560976,1,Chill / Relaxed
7tBfGvT74zlqZ8RHQkBSz0,FALL FROM THE SKY PT. 2,RomancePlanet,FALL FROM THE SKY PT. 2,https://i.scdn.co/image/ab67616d0000b273136e04f01c2236dfb55ea05a,97072,0,0,2025,spotify:track:7tBfGvT74zlqZ8RHQkBSz0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.889984828532491,5.8582050337983125,0.0,0.01,0.975609756097561,2,Late Night / Dark
6UfvrgAnHLuN3f7JIbCyDK,Lucky (I'm So Lucky Lucky) - Remix,Lucky Twice,Lucky (I'm So Lucky Lucky) [Remix],https://i.scdn.co/image/ab67616d0000b2734eeff40b77ee21a1f86a21a4,180790,0,0,2022,spotify:track:6UfvrgAnHLuN3f7JIbCyDK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.010643354562186,5.811894577258617,0.0,0.22,0.9024390243902439,2,Late Night / Dark
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,blue,https://i.scdn.co/image/ab67616d0000b273373c63a4666fb7193febc167,214357,0,0,2024,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,5.548509799917336,6.735526724176879,0.0,0.0,0.9512195121951219,1,Chill / Relaxed
697HCC0fFPtxNO0TXBBoi4,Insanë,hexrt,Insanë,https://i.scdn.co/image/ab67616d0000b27396c7d7ac62a0f525f7e84a25,194697,0,1,2023,spotify:track:697HCC0fFPtxNO0TXBBoi4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.097569639431371,4.96225091863264,0.0,0.0,0.926829268292683,2,Late Night / Dark
2y1BHdWtshh7PKAjWwtk9O,bbkcardigan_,BexBlu,"Wavy, Vol. 3",https://i.scdn.co/image/ab67616d0000b27393ca7d4876b20774260b21fb,108841,0,1,2024,spotify:track:2y1BHdWtshh7PKAjWwtk9O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.546505648166498,5.193205325081858,0.0,0.0,0.9512195121951219,2,Late Night / Dark
3IT2AP0SuXSBliYDiwCrK1,"You're Not Gone, You're Just Dead!",VIOLENT VIRA,"You're Not Gone, You're Just Dead!",https://i.scdn.co/image/ab67616d0000b273c932bc3ca81dac076a4c71d7,175229,0,0,2023,spotify:track:3IT2AP0SuXSBliYDiwCrK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.437070057932961,6.437072121680526,0.0,0.0,0.926829268292683,1,Chill / Relaxed
1pFpBBJNGynIh4j8DXT4iO,Hippo,Murphy Radio,Murphy Radio,https://i.scdn.co/image/ab67616d0000b273c923013597a09bddb733d8e9,244858,0,0,2018,spotify:track:1pFpBBJNGynIh4j8DXT4iO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,3.716086853774832,4.437211322624582,0.0,0.0,0.8048780487804879,0,Chill / Relaxed
6c6Zew86HScHTYayivzpMC,MANDELA,Westside Gunn,HEELS HAVE EYES 2,https://i.scdn.co/image/ab67616d0000b273bb256d736f02de9b8aea514d,122058,0,1,2025,spotify:track:6c6Zew86HScHTYayivzpMC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.855688721521717,5.526725575922642,0.0,0.0,0.975609756097561,2,Late Night / Dark
